Market Code,PID,Product Category 1,Product Category 2,Product Category 3,Product Description,Brand,Pack Size,Measure,[SM] Musgrave SKU,[SM] Musgrave Best Price List,[SM] Musgrave In Stock,[SM] Musgrave Best Price,[SM] Musgrave Units per Case,[SM] Musgrave Converted To,[SM] Musgrave Unit Price,Bulmers Ire / Bibendum (Gleeson Group) SKU,Bulmers Ire / Bibendum (Gleeson Group) Best Price List,Bulmers Ire / Bibendum (Gleeson Group) In Stock,Bulmers Ire / Bibendum (Gleeson Group) Best Price,Bulmers Ire / Bibendum (Gleeson Group) Units per Case,Bulmers Ire / Bibendum (Gleeson Group) Converted To,Bulmers Ire / Bibendum (Gleeson Group) Unit Price,Comans Beverages Ltd SKU,Comans Beverages Ltd Best Price List,Comans Beverages Ltd In Stock,Comans Beverages Ltd Best Price,Comans Beverages Ltd Units per Case,Comans Beverages Ltd Converted To,Comans Beverages Ltd Unit Price,Diageo Ireland SKU,Diageo Ireland Best Price List,Diageo Ireland In Stock,Diageo Ireland Best Price,Diageo Ireland Units per Case,Diageo Ireland Converted To,Diageo Ireland Unit Price,Findlater Wine & Spirit Group SKU,Findlater Wine & Spirit Group Best Price List,Findlater Wine & Spirit Group In Stock,Findlater Wine & Spirit Group Best Price,Findlater Wine & Spirit Group Units per Case,Findlater Wine & Spirit Group Converted To,Findlater Wine & Spirit Group Unit Price,Heineken Ireland Sales Ltd SKU,Heineken Ireland Sales Ltd Best Price List,Heineken Ireland Sales Ltd In Stock,Heineken Ireland Sales Ltd Best Price,Heineken Ireland Sales Ltd Units per Case,Heineken Ireland Sales Ltd Converted To,Heineken Ireland Sales Ltd Unit Price,John J Galvin & Son Ltd SKU,John J Galvin & Son Ltd Best Price List,John J Galvin & Son Ltd In Stock,John J Galvin & Son Ltd Best Price,John J Galvin & Son Ltd Units per Case,John J Galvin & Son Ltd Converted To,John J Galvin & Son Ltd Unit Price,Sysco Ireland SKU,Sysco Ireland Best Price List,Sysco Ireland In Stock,Sysco Ireland Best Price,Sysco Ireland Units per Case,Sysco Ireland Converted To,Sysco Ireland Unit Price
,1561983,Food,Frozen: Meat & Poultry,Prepared Meat (Frozen),Sysco Turkey and Ham : Portions : Cooked & Stuffed : 6-7oz,Sysco,24x1each,each,494814,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,494814,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,494814,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,494814,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,494814,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,494814,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,494814,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0,494814,Greyhound Racing Ireland Group Price List,Yes,0,24.0000000,each,0
,1119701,Food,Frozen: Meat & Poultry,Sausages (Frozen),Malones Sausages : Hot Dog,Malones,10x10x120g,g,P6003,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,P6003,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,P6003,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,P6003,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,P6003,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,P6003,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,P6003,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,P6003,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0
Dry,508803,Food,Ambient & Chilled: Oil,Speciality Oil,Golden Swan Oil : Sesame,Golden Swan,1x650ml,ml,496429,Greyhound Racing Ireland Group Price List,Yes,0,0.6500000,ltr,0,496429,Greyhound Racing Ireland Group Price List,Yes,0,0.6500000,ltr,0,496429,Greyhound Racing Ireland Group Price List,Yes,0,0.6500000,ltr,0,496429,Greyhound Racing Ireland Group Price List,Yes,0,0.6500000,ltr,0,496429,Greyhound Racing Ireland Group Price List,Yes,0,0.6500000,ltr,0,496429,Greyhound Racing Ireland Group Price List,Yes,0,0.6500000,ltr,0,496429,Greyhound Racing Ireland Group Price List,Yes,0,0.6500000,ltr,0,496429,Greyhound Racing Ireland Group Price List,Yes,0,0.6500000,ltr,0
,1350434,Food,Ambient & Chilled: Pasta & Noodles Fresh (Chilled),Tortelloni / Tortellini (Chilled),Fini Tortelloni : Spinach & Ricotta,Fini,8x250g,g,498551,Greyhound Racing Ireland Group Price List,Yes,0,2.0000000,kg,0,498551,Greyhound Racing Ireland Group Price List,Yes,0,2.0000000,kg,0,498551,Greyhound Racing Ireland Group Price List,Yes,0,2.0000000,kg,0,498551,Greyhound Racing Ireland Group Price List,Yes,0,2.0000000,kg,0,498551,Greyhound Racing Ireland Group Price List,Yes,0,2.0000000,kg,0,498551,Greyhound Racing Ireland Group Price List,Yes,0,2.0000000,kg,0,498551,Greyhound Racing Ireland Group Price List,Yes,0,2.0000000,kg,0,498551,Greyhound Racing Ireland Group Price List,Yes,0,2.0000000,kg,0
Dry,196564,Food,Ambient & Chilled: Pickles & Relish,Chutney,Chutney : Apple : Gluten Free,,1x3kg,kg,490111,Greyhound Racing Ireland Group Price List,Yes,0,3.0000000,kg,0,490111,Greyhound Racing Ireland Group Price List,Yes,0,3.0000000,kg,0,490111,Greyhound Racing Ireland Group Price List,Yes,0,3.0000000,kg,0,490111,Greyhound Racing Ireland Group Price List,Yes,0,3.0000000,kg,0,490111,Greyhound Racing Ireland Group Price List,Yes,0,3.0000000,kg,0,490111,Greyhound Racing Ireland Group Price List,Yes,0,3.0000000,kg,0,490111,Greyhound Racing Ireland Group Price List,Yes,0,3.0000000,kg,0,490111,Greyhound Racing Ireland Group Price List,Yes,0,3.0000000,kg,0
,1680660,Food,Ambient & Chilled: Pickles & Relish,Chutney,Follain Chutney : Plum & Apple,Follain,1x12kg,kg,494764,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,494764,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,494764,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,494764,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,494764,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,494764,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,494764,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0,494764,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,kg,0
Spirits,271313,Drinks,Spirits & Liquors,Whiskey - Bourbon / American/ Canadian,Bulleit Bourbon Whiskey,Bulleit,6x70cl,cl,749201,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749201,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749201,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749201,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749201,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749201,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749201,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749201,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,525531,Drinks,Spirits & Liquors,Whiskey - Bourbon / American/ Canadian,Bulleit Bourbon Whiskey : Rye,Bulleit,6x70cl,cl,749202,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749202,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749202,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749202,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749202,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749202,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749202,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,749202,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,862198,Drinks,Spirits & Liquors,Whiskey - Bourbon / American/ Canadian,Canadian Club Whiskey,Canadian Club,6x70cl,cl,CAN714,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,CAN714,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,CAN714,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,CAN714,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,CAN714,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,CAN714,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,CAN714,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,CAN714,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
Spirits,936041,Drinks,Spirits & Liquors,Whiskey - Bourbon / American/ Canadian,Jack Daniels Whiskey,Jack Daniels,6x70cl,cl,JAC703,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JAC703,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JAC703,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JAC703,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JAC703,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JAC703,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JAC703,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JAC703,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
Spirits,210808,Drinks,Spirits & Liquors,Whiskey - Bourbon / American/ Canadian,Jim Beam Whiskey : Bourbon,Jim Beam,6x70cl,cl,JIM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JIM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JIM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JIM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JIM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JIM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JIM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JIM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
Liquors,594373,Drinks,Spirits & Liquors,Whiskey - Bourbon / American/ Canadian,Southern Comfort Whiskey,Southern Comfort,6x70cl,cl,SOU702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,SOU702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,SOU702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,SOU702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,SOU702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,SOU702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,SOU702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,SOU702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
Spirits,732598,Drinks,Spirits & Liquors,Brandy,Hennessy Cognac : VS,Hennessy,12x1ltr,ltr,HEN709,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,HEN709,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,HEN709,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,HEN709,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,HEN709,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,HEN709,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,HEN709,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,HEN709,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
Spirits,210827,Drinks,Spirits & Liquors,Brandy,Remy Martin Cognac : VSOP : Bottle,Remy Martin,6x70cl,cl,REM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,REM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,REM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,REM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,REM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,REM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,REM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,REM701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
,1614675,Drinks,Spirits & Liquors,Cocktail Mixes,Captain Morgan Cocktail : Strawberry Daiquiri,Captain Morgan,1x10ltr,ltr,CAP405,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,CAP405,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,CAP405,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,CAP405,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,CAP405,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,CAP405,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,CAP405,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,CAP405,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0
,1252131,Drinks,Spirits & Liquors,Cocktail Mixes,Smirnoff Cocktail : Espresso Martini,Smirnoff,1x10ltr,ltr,SMI414,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI414,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI414,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI414,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI414,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI414,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI414,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI414,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0
,1252133,Drinks,Spirits & Liquors,Cocktail Mixes,Smirnoff Cocktail : Passion Fruit Martini,Smirnoff,1x10ltr,ltr,SMI415,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI415,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI415,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI415,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI415,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI415,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI415,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0,SMI415,Greyhound Racing Ireland Group Price List,Yes,0,10.0000000,ltr,0
Spirits,386807,Drinks,Spirits & Liquors,Gin,Brockmans Gin,Brockmans,6x70cl,cl,BRO701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BRO701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BRO701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BRO701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BRO701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BRO701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BRO701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BRO701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
Spirits,239514,Drinks,Spirits & Liquors,Gin,Cork Dry Gin (C.D.C ) Gin,Cork Dry Gin (C.D.C ),6x1ltr,ltr,COR711,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,COR711,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,COR711,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,COR711,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,COR711,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,COR711,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,COR711,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,COR711,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0
,913196,Drinks,Spirits & Liquors,Gin,Glendalough Gin : Rose,Glendalough,6x70cl,cl,GLE403,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE403,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE403,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE403,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE403,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE403,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE403,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE403,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
,598081,Drinks,Spirits & Liquors,Gin,Glendalough Gin : Wild Botanical,Glendalough,6x70cl,cl,GLE401,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE401,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE401,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE401,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE401,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE401,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE401,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GLE401,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
,210861,Drinks,Spirits & Liquors,Gin,Gordons Gin,Gordons,12x70cl,cl,GOR703,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,GOR703,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,GOR703,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,GOR703,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,GOR703,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,GOR703,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,GOR703,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,GOR703,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0
Spirits,432905,Drinks,Spirits & Liquors,Gin,Gordons Gin : Dry,Gordons,12x1ltr,ltr,GOR702,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,GOR702,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,GOR702,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,GOR702,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,GOR702,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,GOR702,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,GOR702,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,GOR702,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
,1239874,Drinks,Spirits & Liquors,Gin,Gordons Gin : Non Alcoholic,Gordons,6x70cl,cl,GOR409,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR409,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR409,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR409,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR409,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR409,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR409,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR409,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
,853138,Drinks,Spirits & Liquors,Gin,Gordons Gin : Pink,Gordons,6x1ltr,ltr,GOR402,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,GOR402,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,GOR402,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,GOR402,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,GOR402,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,GOR402,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,GOR402,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,GOR402,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0
,924300,Drinks,Spirits & Liquors,Gin,Gordons Gin : Pink,Gordons,6x70cl,cl,GOR704,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR704,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR704,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR704,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR704,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR704,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR704,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,GOR704,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
,616243,Drinks,Spirits & Liquors,Gin,Gordons Gin : Pink,Gordons,12x70cl,cl,778317,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,778317,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,778317,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,778317,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,778317,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,778317,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,778317,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,778317,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0
Spirits,993748,Drinks,Spirits & Liquors,Gin,Hendricks Gin,Hendricks,6x70cl,cl,HEN705,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HEN705,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HEN705,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HEN705,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HEN705,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HEN705,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HEN705,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HEN705,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
Spirits,708677,Drinks,Spirits & Liquors,Gin,Tanqueray Gin,Tanqueray,6x70cl,cl,771689,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,771689,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,771689,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,771689,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,771689,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,771689,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,771689,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,771689,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,1509339,Drinks,Spirits & Liquors,Gin,Tanqueray Gin : Alcohol Free,Tanqueray,6x70cl,cl,763959,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,763959,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,763959,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,763959,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,763959,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,763959,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,763959,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,763959,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,858162,Drinks,Spirits & Liquors,Gin,Tanqueray Gin : Flor de Sevilla,Tanqueray,6x70cl,cl,753383,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,753383,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,753383,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,753383,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,753383,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,753383,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,753383,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,753383,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,898911,Drinks,Spirits & Liquors,Gin,Tanqueray Gin : No. Ten,Tanqueray,6x70cl,cl,688216,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688216,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688216,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688216,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688216,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688216,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688216,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688216,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,223958,Drinks,Spirits & Liquors,Whiskey - Irish,Bushmills Whiskey : 10YO : Single Malt,Bushmills,6x70cl,cl,BUS706,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BUS706,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BUS706,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BUS706,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BUS706,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BUS706,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BUS706,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BUS706,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
Spirits,455643,Drinks,Spirits & Liquors,Whiskey - Irish,Bushmills Whiskey : Black Bush,Bushmills,6x70cl,cl,BLA719,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BLA719,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BLA719,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BLA719,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BLA719,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BLA719,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BLA719,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,BLA719,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
